name,brand,last price
کلید مینیاتوری  C    3P+N  10KA   1  A   ,brand,0
کلید مینیاتوری  C    3P+N  10KA   1/6A  ,brand,0
  C    3P+N  10KA   2  A   کلید مینیاتوری,brand,0
  C    3P+N  10KA   4  A   کلید مینیاتوری,brand,0
  C    3P+N  10KA   6  A   کلید مینیاتوری,brand,0
  C    3P+N  10KA   10A   کلید مینیاتوری,brand,0
  C    3P+N  10KA   16A   کلید مینیاتوری,brand,0
  C    3P+N  10KA   20A   کلید مینیاتوری,brand,0
  C    3P+N  10KA   25A   کلید مینیاتوری,brand,0
  C    3P+N  10KA   32A   کلید مینیاتوری,brand,0
  C    3P+N  10KA   40A   کلید مینیاتوری,brand,0
  C    3P+N  10KA   50A   کلید مینیاتوری,brand,0
  C    3P+N  6KA     50A   کلید مینیاتوری,brand,0
  C    3P+N  6KA     63A   کلید مینیاتوری,brand,0
 RCCB    1P+N   AC   0.03    16 A   کلید جریان نشتی,brand,0
 RCCB    1P+N   AC   0.03    25 A   کلید جریان نشتی,brand,0
 RCCB     1P+N   A     0.03    25 A   کلید جریان نشتی,brand,0
 RCCB    1P+N   AC   0.03    32 A   کلید جریان نشتی,brand,0
 RCCB     1P+N   AC   0.03    40 A   کلید جریان نشتی,brand,0
 RCCB    1P+N   AC   0.03    63 A   کلید جریان نشتی,brand,0
 RCCB     1P+N   AC   0.03    80 A   کلید جریان نشتی,brand,0
 RCCB    1P+N   AC   0.03   100A   کلید جریان نشتی,brand,0
 RCCB     1P+N   AC   0.5      16A     کلید جریان نشتی,brand,0
 RCCB     1P+N   AC   0.5      63A     کلید جریان نشتی,brand,0
 RCCB     3P+N   AC   0.03     16 A   کلید جریان نشتی,brand,0
 RCCB     3P+N   AC   0.03     25 A   کلید جریان نشتی,brand,0
 RCCB     3P+N   AC   0.03     32 A   کلید جریان نشتی,brand,0
 RCCB     3P+N   AC   0.03     40 A   کلید جریان نشتی,brand,0
 RCCB     3P+N   AC   0.03     50 A   کلید جریان نشتی,brand,0
 RCCB     3P+N   AC   0.03     63 A   کلید جریان نشتی,brand,0
 RCCB     3P+N   AC   0.03     80 A   کلید جریان نشتی,brand,0
 RCCB     3P+N   AC   0.03     100A  کلید جریان نشتی,brand,0
 RCCB      3P+N    B   0.03     25 A   کلید جریان نشتی,brand,0
کنتاکتور   9A,brand,0
کنتاکتور   12A,brand,0
کنتاکتور   16A,brand,0
کنتاکتور   18A,brand,0
کنتاکتور   25A,brand,0
کنتاکتور   32A,brand,0
کنتاکتور   40A,brand,0
کنتاکتور   50A,brand,0
کنتاکتور   65A,brand,0
کنتاکتور   75A,brand,0
کنتاکتور   85A,brand,0
کنتاکتور   100A,brand,0
کنتاکتور   115A,brand,0
کنتاکتور   130A,brand,0
کنتاکتور   150A,brand,0
کنتاکتور   185A,brand,0
کنتاکتور   225A,brand,0
کنتاکتور   265A,brand,0
کنتاکتور   300A,brand,0
کنتاکتور   400A,brand,0
کنتاکتور   500A,brand,0
کنتاکتور   630A,brand,0
کنتاکتور   800A,brand,0
 کنتاکتور خازنی                            CNNK 12KVAR   11                                ,brand,0
    کنتاکتور خازنی                             CNNK 15KVAR  11                                  ,brand,0
   کنتاکتور خازنی                           CNNK 20KVAR   10                              ,brand,0
کنتاکتور خازنی                   CNNK 25KVAR   10                                 ,brand,0
  کنتاکتور خازنی                             CNNK 30KVAR   10                               ,brand,0
کنتاکتور خازنی تیپ بزرگ                    00 CNKM 40KVAR  ,brand,0
کنتاکتور خازنی                                  10 CNNK 40KVAR ,brand,0
    کنتاکتور خازنی تیپ بزرگ                   22 CNKM 40KVAR  ,brand,0
کنتاکتور خازنی تیپ بزرگ                   00 CNKM 50KVAR  ,brand,0
 کنتاکتور خازنی                       CNNK 50KVAR   10                               ,brand,0
کنتاکتور خازنی تیپ بزرگ                   22 CNKM 50 KVAR ,brand,0
کنتاکتور خازنی تیپ بزرگ                   10 CNNK 60 KVAR ,brand,0
  کنتاکتور خازنی                          CNNK 60 KVAR  22                               ,brand,0
کنتاکتور خازنی تیپ بزرگ                   22 CNKM 60 KVAR ,brand,0
CP   LPC  2/5kVAR     440V   50HZ     خازن سیلندری خشک,brand,0
CP   LPC   3kVAR       440V   50HZ     خازن سیلندری خشک,brand,0
CP   LPC   4kVAR       440V   50HZ     خازن سیلندری خشک,brand,0
CP   LPC   5kVAR       440V   50HZ     خازن سیلندری خشک,brand,0
CP   LPC   10kVAR     440V   50HZ     خازن سیلندری خشک,brand,0
CP   LPC   12/5kVAR  440V   50HZ     خازن سیلندری خشک,brand,0
CP   LPC   15kVAR     440V   50HZ     خازن سیلندری خشک,brand,0
CP   LPC   20kVAR     440V   50HZ     خازن سیلندری خشک,brand,0
CP   LPC   25kVAR     440V   50HZ     خازن سیلندری خشک,brand,0
CP   LPC   30kVAR     440V   50HZ     خازن سیلندری خشک,brand,0
CP   LPC   40kVAR     440V   50HZ     خازن سیلندری خشک,brand,0
CP   LPC   50kVAR     440V   50HZ     خازن سیلندری خشک,brand,0
" کلید شستی  ، استپ اضطراری  ،  ســاد ه  ،  سـر قارچـی  ،  بدون کنتاکت",brand,0
" کـلید استپ اضطراری  ،  قفل شو چرخشی ،  سـر قارچی   ،  بدون کنتاکت",brand,0
TM 40           6.3-10.0                 CNN9-CNN40     رله حرارتی,brand,0
TM 40           8.0-12.5                 CNN9-CNN40     رله حرارتی,brand,0
